idx,name,census_type,census_type_value,pct_category,pct,LI_greater_than_MC,Pct_LowIncome_less_than_60K,Pct_MiddleClass_60K_to_150K,Pct_Over_150K,POINT_X,POINT_Y,Assessed_Value_Sum,Avg_Assessed_Value
164,Elmwood,c2016_125K_to_150K,33,Pct_125K_150K,0.0444145,1,0.5006729,0.4589502,0.0403768,-113.6059678,53.5157985,262364000,329189.4605
165,Elmwood,c2016_150K_to_200K,22,Pct_150K_to_200K,0.0296097,1,0.5006729,0.4589502,0.0403768,-113.6059678,53.5157985,262364000,329189.4605
166,Elmwood,c2016_200K_to_250K,4,Pct_200K_to_250K,0.0053836,1,0.5006729,0.4589502,0.0403768,-113.6059678,53.5157985,262364000,329189.4605
167,Elmwood,c2016_250K_or_more,4,Pct_250K_or_more,0.0053836,1,0.5006729,0.4589502,0.0403768,-113.6059678,53.5157985,262364000,329189.4605
168,Thorncliff,c2016_Less_than_30K,45,Pct_less_than_30k,0.1456311,0,0.4563107,0.4627832,0.0809061,-113.6230909,53.5162556,213179000,281238.7863
169,Thorncliff,c2016_30K_to_60K,96,Pct_30K_to_60K,0.3106796,0,0.4563107,0.4627832,0.0809061,-113.6230909,53.5162556,213179000,281238.7863
170,Thorncliff,c2016_60K_to_100K,84,Pct_60K_to_100K,0.2718447,0,0.4563107,0.4627832,0.0809061,-113.6230909,53.5162556,213179000,281238.7863
171,Thorncliff,c2016_100K_to_125K,32,Pct_100K_to_125K,0.1035599,0,0.4563107,0.4627832,0.0809061,-113.6230909,53.5162556,213179000,281238.7863
172,Thorncliff,c2016_125K_to_150K,27,Pct_125K_150K,0.0873786,0,0.4563107,0.4627832,0.0809061,-113.6230909,53.5162556,213179000,281238.7863
173,Thorncliff,c2016_150K_to_200K,14,Pct_150K_to_200K,0.0453074,0,0.4563107,0.4627832,0.0809061,-113.6230909,53.5162556,213179000,281238.7863
174,Thorncliff,c2016_200K_to_250K,6,Pct_200K_to_250K,0.0194175,0,0.4563107,0.4627832,0.0809061,-113.6230909,53.5162556,213179000,281238.7863
175,Thorncliff,c2016_250K_or_more,5,Pct_250K_or_more,0.0161812,0,0.4563107,0.4627832,0.0809061,-113.6230909,53.5162556,213179000,281238.7863
176,Casselman,c2016_Less_than_30K,175,Pct_less_than_30k,0.1902174,1,0.4978261,0.448913,0.0532609,-113.4241088,53.61128775,291897500,231480.9675
177,Casselman,c2016_30K_to_60K,283,Pct_30K_to_60K,0.3076087,1,0.4978261,0.448913,0.0532609,-113.4241088,53.61128775,291897500,231480.9675
178,Casselman,c2016_60K_to_100K,265,Pct_60K_to_100K,0.2880435,1,0.4978261,0.448913,0.0532609,-113.4241088,53.61128775,291897500,231480.9675
179,Casselman,c2016_100K_to_125K,93,Pct_100K_to_125K,0.101087,1,0.4978261,0.448913,0.0532609,-113.4241088,53.61128775,291897500,231480.9675
180,Casselman,c2016_125K_to_150K,55,Pct_125K_150K,0.0597826,1,0.4978261,0.448913,0.0532609,-113.4241088,53.61128775,291897500,231480.9675
181,Casselman,c2016_150K_to_200K,33,Pct_150K_to_200K,0.0358696,1,0.4978261,0.448913,0.0532609,-113.4241088,53.61128775,291897500,231480.9675
182,Casselman,c2016_200K_to_250K,14,Pct_200K_to_250K,0.0152174,1,0.4978261,0.448913,0.0532609,-113.4241088,53.61128775,291897500,231480.9675
183,Casselman,c2016_250K_or_more,2,Pct_250K_or_more,0.0021739,1,0.4978261,0.448913,0.0532609,-113.4241088,53.61128775,291897500,231480.9675
184,Glengarry,c2016_Less_than_30K,200,Pct_less_than_30k,0.3384095,1,0.5905246,0.3519458,0.0575296,-113.4796225,53.59583152,305824000,255492.0635
185,Glengarry,c2016_30K_to_60K,149,Pct_30K_to_60K,0.2521151,1,0.5905246,0.3519458,0.0575296,-113.4796225,53.59583152,305824000,255492.0635
186,Glengarry,c2016_60K_to_100K,128,Pct_60K_to_100K,0.2165821,1,0.5905246,0.3519458,0.0575296,-113.4796225,53.59583152,305824000,255492.0635
187,Glengarry,c2016_100K_to_125K,59,Pct_100K_to_125K,0.0998308,1,0.5905246,0.3519458,0.0575296,-113.4796225,53.59583152,305824000,255492.0635
188,Glengarry,c2016_125K_to_150K,21,Pct_125K_150K,0.035533,1,0.5905246,0.3519458,0.0575296,-113.4796225,53.59583152,305824000,255492.0635
189,Glengarry,c2016_150K_to_200K,26,Pct_150K_to_200K,0.0439932,1,0.5905246,0.3519458,0.0575296,-113.4796225,53.59583152,305824000,255492.0635
190,Glengarry,c2016_200K_to_250K,6,Pct_200K_to_250K,0.0101523,1,0.5905246,0.3519458,0.0575296,-113.4796225,53.59583152,305824000,255492.0635
191,Glengarry,c2016_250K_or_more,2,Pct_250K_or_more,0.0033841,1,0.5905246,0.3519458,0.0575296,-113.4796225,53.59583152,305824000,255492.0635
192,Queen Alexandra,c2016_Less_than_30K,365,Pct_less_than_30k,0.2240638,1,0.509515,0.4217311,0.0687538,-113.5047987,53.5122913,521055500,288833.4257
193,Queen Alexandra,c2016_30K_to_60K,465,Pct_30K_to_60K,0.2854512,1,0.509515,0.4217311,0.0687538,-113.5047987,53.5122913,521055500,288833.4257
194,Queen Alexandra,c2016_60K_to_100K,427,Pct_60K_to_100K,0.262124,1,0.509515,0.4217311,0.0687538,-113.5047987,53.5122913,521055500,288833.4257
195,Queen Alexandra,c2016_100K_to_125K,175,Pct_100K_to_125K,0.1074279,1,0.509515,0.4217311,0.0687538,-113.5047987,53.5122913,521055500,288833.4257
196,Queen Alexandra,c2016_125K_to_150K,85,Pct_125K_150K,0.0521793,1,0.509515,0.4217311,0.0687538,-113.5047987,53.5122913,521055500,288833.4257
197,Queen Alexandra,c2016_150K_to_200K,72,Pct_150K_to_200K,0.0441989,1,0.509515,0.4217311,0.0687538,-113.5047987,53.5122913,521055500,288833.4257
198,Queen Alexandra,c2016_200K_to_250K,21,Pct_200K_to_250K,0.0128913,1,0.509515,0.4217311,0.0687538,-113.5047987,53.5122913,521055500,288833.4257
199,Queen Alexandra,c2016_250K_or_more,19,Pct_250K_or_more,0.0116636,1,0.509515,0.4217311,0.0687538,-113.5047987,53.5122913,521055500,288833.4257
200,North Glenora,c2016_Less_than_30K,66,Pct_less_than_30k,0.1245283,0,0.3226415,0.4981132,0.1792453,-113.5582245,53.55485365,301196500,413731.456
201,North Glenora,c2016_30K_to_60K,105,Pct_30K_to_60K,0.1981132,0,0.3226415,0.4981132,0.1792453,-113.5582245,53.55485365,301196500,413731.456
202,North Glenora,c2016_60K_to_100K,143,Pct_60K_to_100K,0.2698113,0,0.3226415,0.4981132,0.1792453,-113.5582245,53.55485365,301196500,413731.456
203,North Glenora,c2016_100K_to_125K,65,Pct_100K_to_125K,0.1226415,0,0.3226415,0.4981132,0.1792453,-113.5582245,53.55485365,301196500,413731.456
204,North Glenora,c2016_125K_to_150K,56,Pct_125K_150K,0.1056604,0,0.3226415,0.4981132,0.1792453,-113.5582245,53.55485365,301196500,413731.456
205,North Glenora,c2016_150K_to_200K,58,Pct_150K_to_200K,0.109434,0,0.3226415,0.4981132,0.1792453,-113.5582245,53.55485365,301196500,413731.456
206,North Glenora,c2016_200K_to_250K,16,Pct_200K_to_250K,0.0301887,0,0.3226415,0.4981132,0.1792453,-113.5582245,53.55485365,301196500,413731.456
207,North Glenora,c2016_250K_or_more,21,Pct_250K_or_more,0.0396226,0,0.3226415,0.4981132,0.1792453,-113.5582245,53.55485365,301196500,413731.456
208,Kildare,c2016_Less_than_30K,138,Pct_less_than_30k,0.2193959,1,0.6136725,0.3529412,0.0333863,-113.4559796,53.60299807,246351500,252927.6181
209,Kildare,c2016_30K_to_60K,248,Pct_30K_to_60K,0.3942766,1,0.6136725,0.3529412,0.0333863,-113.4559796,53.60299807,246351500,252927.6181
210,Kildare,c2016_60K_to_100K,161,Pct_60K_to_100K,0.2559618,1,0.6136725,0.3529412,0.0333863,-113.4559796,53.60299807,246351500,252927.6181
211,Kildare,c2016_100K_to_125K,40,Pct_100K_to_125K,0.063593,1,0.6136725,0.3529412,0.0333863,-113.4559796,53.60299807,246351500,252927.6181
212,Kildare,c2016_125K_to_150K,21,Pct_125K_150K,0.0333863,1,0.6136725,0.3529412,0.0333863,-113.4559796,53.60299807,246351500,252927.6181
213,Kildare,c2016_150K_to_200K,15,Pct_150K_to_200K,0.0238474,1,0.6136725,0.3529412,0.0333863,-113.4559796,53.60299807,246351500,252927.6181
214,Kildare,c2016_200K_to_250K,3,Pct_200K_to_250K,0.0047695,1,0.6136725,0.3529412,0.0333863,-113.4559796,53.60299807,246351500,252927.6181
215,Kildare,c2016_250K_or_more,3,Pct_250K_or_more,0.0047695,1,0.6136725,0.3529412,0.0333863,-113.4559796,53.60299807,246351500,252927.6181
216,Allendale,c2016_Less_than_30K,66,Pct_less_than_30k,0.1489842,0,0.4018059,0.4785553,0.1196388,-113.5048301,53.50230468,388150500,415578.6938
217,Allendale,c2016_30K_to_60K,112,Pct_30K_to_60K,0.2528217,0,0.4018059,0.4785553,0.1196388,-113.5048301,53.50230468,388150500,415578.6938
218,Allendale,c2016_60K_to_100K,123,Pct_60K_to_100K,0.2776524,0,0.4018059,0.4785553,0.1196388,-113.5048301,53.50230468,388150500,415578.6938
219,Allendale,c2016_100K_to_125K,59,Pct_100K_to_125K,0.1331828,0,0.4018059,0.4785553,0.1196388,-113.5048301,53.50230468,388150500,415578.6938
220,Allendale,c2016_125K_to_150K,30,Pct_125K_150K,0.0677201,0,0.4018059,0.4785553,0.1196388,-113.5048301,53.50230468,388150500,415578.6938
221,Allendale,c2016_150K_to_200K,33,Pct_150K_to_200K,0.0744921,0,0.4018059,0.4785553,0.1196388,-113.5048301,53.50230468,388150500,415578.6938
222,Allendale,c2016_200K_to_250K,11,Pct_200K_to_250K,0.0248307,0,0.4018059,0.4785553,0.1196388,-113.5048301,53.50230468,388150500,415578.6938
223,Allendale,c2016_250K_or_more,9,Pct_250K_or_more,0.020316,0,0.4018059,0.4785553,0.1196388,-113.5048301,53.50230468,388150500,415578.6938
224,Parkallen,c2016_Less_than_30K,52,Pct_less_than_30k,0.0940325,0,0.323689,0.4918626,0.1844485,-113.5175935,53.50337059,394228500,403096.6258
225,Parkallen,c2016_30K_to_60K,127,Pct_30K_to_60K,0.2296564,0,0.323689,0.4918626,0.1844485,-113.5175935,53.50337059,394228500,403096.6258
226,Parkallen,c2016_60K_to_100K,147,Pct_60K_to_100K,0.2658228,0,0.323689,0.4918626,0.1844485,-113.5175935,53.50337059,394228500,403096.6258
227,Parkallen,c2016_100K_to_125K,73,Pct_100K_to_125K,0.1320072,0,0.323689,0.4918626,0.1844485,-113.5175935,53.50337059,394228500,403096.6258
228,Parkallen,c2016_125K_to_150K,52,Pct_125K_150K,0.0940325,0,0.323689,0.4918626,0.1844485,-113.5175935,53.50337059,394228500,403096.6258
229,Parkallen,c2016_150K_to_200K,47,Pct_150K_to_200K,0.084991,0,0.323689,0.4918626,0.1844485,-113.5175935,53.50337059,394228500,403096.6258
230,Parkallen,c2016_200K_to_250K,28,Pct_200K_to_250K,0.0506329,0,0.323689,0.4918626,0.1844485,-113.5175935,53.50337059,394228500,403096.6258
231,Parkallen,c2016_250K_or_more,27,Pct_250K_or_more,0.0488246,0,0.323689,0.4918626,0.1844485,-113.5175935,53.50337059,394228500,403096.6258
232,Prince Charles,c2016_Less_than_30K,37,Pct_less_than_30k,0.1859296,0,0.4572864,0.4974874,0.0452261,-113.536049,53.57545922,180019500,305635.8234
233,Prince Charles,c2016_30K_to_60K,54,Pct_30K_to_60K,0.2713568,0,0.4572864,0.4974874,0.0452261,-113.536049,53.57545922,180019500,305635.8234
234,Prince Charles,c2016_60K_to_100K,64,Pct_60K_to_100K,0.321608,0,0.4572864,0.4974874,0.0452261,-113.536049,53.57545922,180019500,305635.8234
235,Prince Charles,c2016_100K_to_125K,26,Pct_100K_to_125K,0.1306533,0,0.4572864,0.4974874,0.0452261,-113.536049,53.57545922,180019500,305635.8234
236,Prince Charles,c2016_125K_to_150K,9,Pct_125K_150K,0.0452261,0,0.4572864,0.4974874,0.0452261,-113.536049,53.57545922,180019500,305635.8234
237,Prince Charles,c2016_150K_to_200K,6,Pct_150K_to_200K,0.0301508,0,0.4572864,0.4974874,0.0452261,-113.536049,53.57545922,180019500,305635.8234
238,Prince Charles,c2016_200K_to_250K,2,Pct_200K_to_250K,0.0100503,0,0.4572864,0.4974874,0.0452261,-113.536049,53.57545922,180019500,305635.8234
239,Prince Charles,c2016_250K_or_more,1,Pct_250K_or_more,0.0050251,0,0.4572864,0.4974874,0.0452261,-113.536049,53.57545922,180019500,305635.8234
240,Woodcroft,c2016_Less_than_30K,214,Pct_less_than_30k,0.3977695,1,0.6226766,0.302974,0.0743494,-113.5581399,53.56474345,215524000,304842.9986
241,Woodcroft,c2016_30K_to_60K,121,Pct_30K_to_60K,0.2249071,1,0.6226766,0.302974,0.0743494,-113.5581399,53.56474345,215524000,304842.9986
242,Woodcroft,c2016_60K_to_100K,107,Pct_60K_to_100K,0.1988848,1,0.6226766,0.302974,0.0743494,-113.5581399,53.56474345,215524000,304842.9986
243,Woodcroft,c2016_100K_to_125K,32,Pct_100K_to_125K,0.0594796,1,0.6226766,0.302974,0.0743494,-113.5581399,53.56474345,215524000,304842.9986
244,Woodcroft,c2016_125K_to_150K,24,Pct_125K_150K,0.0446097,1,0.6226766,0.302974,0.0743494,-113.5581399,53.56474345,215524000,304842.9986
245,Woodcroft,c2016_150K_to_200K,29,Pct_150K_to_200K,0.0539033,1,0.6226766,0.302974,0.0743494,-113.5581399,53.56474345,215524000,304842.9986
246,Woodcroft,c2016_200K_to_250K,6,Pct_200K_to_250K,0.0111524,1,0.6226766,0.302974,0.0743494,-113.5581399,53.56474345,215524000,304842.9986
247,Woodcroft,c2016_250K_or_more,5,Pct_250K_or_more,0.0092937,1,0.6226766,0.302974,0.0743494,-113.5581399,53.56474345,215524000,304842.9986
248,Dechene,c2016_Less_than_30K,7,Pct_less_than_30k,0.025,0,0.1821429,0.5678571,0.25,-113.6365739,53.49111987,256375500,426581.5308
249,Dechene,c2016_30K_to_60K,44,Pct_30K_to_60K,0.1571429,0,0.1821429,0.5678571,0.25,-113.6365739,53.49111987,256375500,426581.5308
250,Dechene,c2016_60K_to_100K,76,Pct_60K_to_100K,0.2714286,0,0.1821429,0.5678571,0.25,-113.6365739,53.49111987,256375500,426581.5308
251,Dechene,c2016_100K_to_125K,47,Pct_100K_to_125K,0.1678571,0,0.1821429,0.5678571,0.25,-113.6365739,53.49111987,256375500,426581.5308
252,Dechene,c2016_125K_to_150K,36,Pct_125K_150K,0.1285714,0,0.1821429,0.5678571,0.25,-113.6365739,53.49111987,256375500,426581.5308
253,Dechene,c2016_150K_to_200K,33,Pct_150K_to_200K,0.1178571,0,0.1821429,0.5678571,0.25,-113.6365739,53.49111987,256375500,426581.5308
254,Dechene,c2016_200K_to_250K,23,Pct_200K_to_250K,0.0821429,0,0.1821429,0.5678571,0.25,-113.6365739,53.49111987,256375500,426581.5308
255,Dechene,c2016_250K_or_more,14,Pct_250K_or_more,0.05,0,0.1821429,0.5678571,0.25,-113.6365739,53.49111987,256375500,426581.5308
256,Athlone,c2016_Less_than_30K,101,Pct_less_than_30k,0.1500743,0,0.4026746,0.5037147,0.0936107,-113.5508863,53.58825829,345101500,307029.8043
257,Athlone,c2016_30K_to_60K,170,Pct_30K_to_60K,0.2526003,0,0.4026746,0.5037147,0.0936107,-113.5508863,53.58825829,345101500,307029.8043
258,Athlone,c2016_60K_to_100K,203,Pct_60K_to_100K,0.3016345,0,0.4026746,0.5037147,0.0936107,-113.5508863,53.58825829,345101500,307029.8043
259,Athlone,c2016_100K_to_125K,81,Pct_100K_to_125K,0.1203566,0,0.4026746,0.5037147,0.0936107,-113.5508863,53.58825829,345101500,307029.8043
260,Athlone,c2016_125K_to_150K,55,Pct_125K_150K,0.0817236,0,0.4026746,0.5037147,0.0936107,-113.5508863,53.58825829,345101500,307029.8043
261,Athlone,c2016_150K_to_200K,46,Pct_150K_to_200K,0.0683507,0,0.4026746,0.5037147,0.0936107,-113.5508863,53.58825829,345101500,307029.8043
262,Athlone,c2016_200K_to_250K,7,Pct_200K_to_250K,0.0104012,0,0.4026746,0.5037147,0.0936107,-113.5508863,53.58825829,345101500,307029.8043
263,Athlone,c2016_250K_or_more,10,Pct_250K_or_more,0.0148588,0,0.4026746,0.5037147,0.0936107,-113.5508863,53.58825829,345101500,307029.8043
264,Mill Woods Town Centre,c2016_Less_than_30K,180,Pct_less_than_30k,0.3938731,1,0.7986871,0.1969365,0.0043764,-113.4275081,53.45639407,94021500,123875.4941
265,Mill Woods Town Centre,c2016_30K_to_60K,185,Pct_30K_to_60K,0.404814,1,0.7986871,0.1969365,0.0043764,-113.4275081,53.45639407,94021500,123875.4941
266,Mill Woods Town Centre,c2016_60K_to_100K,65,Pct_60K_to_100K,0.1422319,1,0.7986871,0.1969365,0.0043764,-113.4275081,53.45639407,94021500,123875.4941
267,Mill Woods Town Centre,c2016_100K_to_125K,17,Pct_100K_to_125K,0.0371991,1,0.7986871,0.1969365,0.0043764,-113.4275081,53.45639407,94021500,123875.4941
268,Mill Woods Town Centre,c2016_125K_to_150K,8,Pct_125K_150K,0.0175055,1,0.7986871,0.1969365,0.0043764,-113.4275081,53.45639407,94021500,123875.4941
269,Mill Woods Town Centre,c2016_150K_to_200K,0,Pct_150K_to_200K,0,1,0.7986871,0.1969365,0.0043764,-113.4275081,53.45639407,94021500,123875.4941
270,Mill Woods Town Centre,c2016_200K_to_250K,0,Pct_200K_to_250K,0,1,0.7986871,0.1969365,0.0043764,-113.4275081,53.45639407,94021500,123875.4941
271,Mill Woods Town Centre,c2016_250K_or_more,2,Pct_250K_or_more,0.0043764,1,0.7986871,0.1969365,0.0043764,-113.4275081,53.45639407,94021500,123875.4941
272,Oleskiw,c2016_Less_than_30K,9,Pct_less_than_30k,0.0223881,0,0.0920398,0.4228856,0.4850746,-113.6072626,53.49777192,840095500,761645.9655
273,Oleskiw,c2016_30K_to_60K,28,Pct_30K_to_60K,0.0696517,0,0.0920398,0.4228856,0.4850746,-113.6072626,53.49777192,840095500,761645.9655
274,Oleskiw,c2016_60K_to_100K,63,Pct_60K_to_100K,0.1567164,0,0.0920398,0.4228856,0.4850746,-113.6072626,53.49777192,840095500,761645.9655
275,Oleskiw,c2016_100K_to_125K,57,Pct_100K_to_125K,0.141791,0,0.0920398,0.4228856,0.4850746,-113.6072626,53.49777192,840095500,761645.9655
276,Oleskiw,c2016_125K_to_150K,50,Pct_125K_150K,0.1243781,0,0.0920398,0.4228856,0.4850746,-113.6072626,53.49777192,840095500,761645.9655
277,Oleskiw,c2016_150K_to_200K,60,Pct_150K_to_200K,0.1492537,0,0.0920398,0.4228856,0.4850746,-113.6072626,53.49777192,840095500,761645.9655
278,Oleskiw,c2016_200K_to_250K,42,Pct_200K_to_250K,0.1044776,0,0.0920398,0.4228856,0.4850746,-113.6072626,53.49777192,840095500,761645.9655
279,Oleskiw,c2016_250K_or_more,93,Pct_250K_or_more,0.2313433,0,0.0920398,0.4228856,0.4850746,-113.6072626,53.49777192,840095500,761645.9655
280,Belmead,c2016_Less_than_30K,131,Pct_less_than_30k,0.1603427,0,0.4430844,0.4504284,0.1064871,-113.6415999,53.52543165,437434000,322116.3476
281,Belmead,c2016_30K_to_60K,231,Pct_30K_to_60K,0.2827417,0,0.4430844,0.4504284,0.1064871,-113.6415999,53.52543165,437434000,322116.3476
282,Belmead,c2016_60K_to_100K,201,Pct_60K_to_100K,0.246022,0,0.4430844,0.4504284,0.1064871,-113.6415999,53.52543165,437434000,322116.3476
283,Belmead,c2016_100K_to_125K,102,Pct_100K_to_125K,0.124847,0,0.4430844,0.4504284,0.1064871,-113.6415999,53.52543165,437434000,322116.3476
284,Belmead,c2016_125K_to_150K,65,Pct_125K_150K,0.0795594,0,0.4430844,0.4504284,0.1064871,-113.6415999,53.52543165,437434000,322116.3476
285,Belmead,c2016_150K_to_200K,52,Pct_150K_to_200K,0.0636475,0,0.4430844,0.4504284,0.1064871,-113.6415999,53.52543165,437434000,322116.3476
286,Belmead,c2016_200K_to_250K,25,Pct_200K_to_250K,0.0305998,0,0.4430844,0.4504284,0.1064871,-113.6415999,53.52543165,437434000,322116.3476
287,Belmead,c2016_250K_or_more,10,Pct_250K_or_more,0.0122399,0,0.4430844,0.4504284,0.1064871,-113.6415999,53.52543165,437434000,322116.3476
288,Bellevue,c2016_Less_than_30K,39,Pct_less_than_30k,0.1471698,0,0.3660377,0.5018868,0.1320755,-113.4456463,53.56588336,167711500,355320.9746
289,Bellevue,c2016_30K_to_60K,58,Pct_30K_to_60K,0.2188679,0,0.3660377,0.5018868,0.1320755,-113.4456463,53.56588336,167711500,355320.9746
290,Bellevue,c2016_60K_to_100K,68,Pct_60K_to_100K,0.2566038,0,0.3660377,0.5018868,0.1320755,-113.4456463,53.56588336,167711500,355320.9746
291,Bellevue,c2016_100K_to_125K,41,Pct_100K_to_125K,0.154717,0,0.3660377,0.5018868,0.1320755,-113.4456463,53.56588336,167711500,355320.9746
292,Bellevue,c2016_125K_to_150K,24,Pct_125K_150K,0.090566,0,0.3660377,0.5018868,0.1320755,-113.4456463,53.56588336,167711500,355320.9746
293,Bellevue,c2016_150K_to_200K,16,Pct_150K_to_200K,0.0603774,0,0.3660377,0.5018868,0.1320755,-113.4456463,53.56588336,167711500,355320.9746
294,Bellevue,c2016_200K_to_250K,11,Pct_200K_to_250K,0.0415094,0,0.3660377,0.5018868,0.1320755,-113.4456463,53.56588336,167711500,355320.9746
295,Bellevue,c2016_250K_or_more,8,Pct_250K_or_more,0.0301887,0,0.3660377,0.5018868,0.1320755,-113.4456463,53.56588336,167711500,355320.9746
296,Fulton Place,c2016_Less_than_30K,56,Pct_less_than_30k,0.1281465,0,0.3455378,0.4919908,0.1624714,-113.426019,53.54601157,351123500,361610.1957
297,Fulton Place,c2016_30K_to_60K,95,Pct_30K_to_60K,0.2173913,0,0.3455378,0.4919908,0.1624714,-113.426019,53.54601157,351123500,361610.1957
298,Fulton Place,c2016_60K_to_100K,111,Pct_60K_to_100K,0.2540046,0,0.3455378,0.4919908,0.1624714,-113.426019,53.54601157,351123500,361610.1957
299,Fulton Place,c2016_100K_to_125K,66,Pct_100K_to_125K,0.1510298,0,0.3455378,0.4919908,0.1624714,-113.426019,53.54601157,351123500,361610.1957
300,Fulton Place,c2016_125K_to_150K,38,Pct_125K_150K,0.0869565,0,0.3455378,0.4919908,0.1624714,-113.426019,53.54601157,351123500,361610.1957
301,Fulton Place,c2016_150K_to_200K,47,Pct_150K_to_200K,0.1075515,0,0.3455378,0.4919908,0.1624714,-113.426019,53.54601157,351123500,361610.1957
302,Fulton Place,c2016_200K_to_250K,17,Pct_200K_to_250K,0.0389016,0,0.3455378,0.4919908,0.1624714,-113.426019,53.54601157,351123500,361610.1957
303,Fulton Place,c2016_250K_or_more,7,Pct_250K_or_more,0.0160183,0,0.3455378,0.4919908,0.1624714,-113.426019,53.54601157,351123500,361610.1957
304,Rio Terrace,c2016_Less_than_30K,11,Pct_less_than_30k,0.044898,0,0.2244898,0.4163265,0.3591837,-113.5849127,53.50838451,291947500,573570.7269
305,Rio Terrace,c2016_30K_to_60K,44,Pct_30K_to_60K,0.1795918,0,0.2244898,0.4163265,0.3591837,-113.5849127,53.50838451,291947500,573570.7269
306,Rio Terrace,c2016_60K_to_100K,48,Pct_60K_to_100K,0.1959184,0,0.2244898,0.4163265,0.3591837,-113.5849127,53.50838451,291947500,573570.7269
307,Rio Terrace,c2016_100K_to_125K,32,Pct_100K_to_125K,0.1306122,0,0.2244898,0.4163265,0.3591837,-113.5849127,53.50838451,291947500,573570.7269
308,Rio Terrace,c2016_125K_to_150K,22,Pct_125K_150K,0.0897959,0,0.2244898,0.4163265,0.3591837,-113.5849127,53.50838451,291947500,573570.7269
309,Rio Terrace,c2016_150K_to_200K,47,Pct_150K_to_200K,0.1918367,0,0.2244898,0.4163265,0.3591837,-113.5849127,53.50838451,291947500,573570.7269
310,Rio Terrace,c2016_200K_to_250K,19,Pct_200K_to_250K,0.077551,0,0.2244898,0.4163265,0.3591837,-113.5849127,53.50838451,291947500,573570.7269
311,Rio Terrace,c2016_250K_or_more,22,Pct_250K_or_more,0.0897959,0,0.2244898,0.4163265,0.3591837,-113.5849127,53.50838451,291947500,573570.7269
312,Ormsby Place,c2016_Less_than_30K,107,Pct_less_than_30k,0.1121593,0,0.3385744,0.4811321,0.1802935,-113.642849,53.49929907,572377500,322466.1972
313,Ormsby Place,c2016_30K_to_60K,216,Pct_30K_to_60K,0.2264151,0,0.3385744,0.4811321,0.1802935,-113.642849,53.49929907,572377500,322466.1972
314,Ormsby Place,c2016_60K_to_100K,246,Pct_60K_to_100K,0.2578616,0,0.3385744,0.4811321,0.1802935,-113.642849,53.49929907,572377500,322466.1972
315,Ormsby Place,c2016_100K_to_125K,117,Pct_100K_to_125K,0.1226415,0,0.3385744,0.4811321,0.1802935,-113.642849,53.49929907,572377500,322466.1972
316,Ormsby Place,c2016_125K_to_150K,96,Pct_125K_150K,0.1006289,0,0.3385744,0.4811321,0.1802935,-113.642849,53.49929907,572377500,322466.1972
317,Ormsby Place,c2016_150K_to_200K,97,Pct_150K_to_200K,0.1016771,0,0.3385744,0.4811321,0.1802935,-113.642849,53.49929907,572377500,322466.1972
